Name,SFR_NUV_Msun_per_yr,SFR_FUV_Msun_per_yr,SFR_Halpha_Msun_per_yr
Arp271_48_sbt_disk_1_0     ,0.018040871934421637,0.01709135235892576,
Arp271_49_sbt_disk_1_0     ,0.05127405707677728,0.05981973325624017,
Arp271_5_sbt_disk_1_0      ,0.06171877240723192,0.04177886132181853,
Arp271_50_sbt_disk_1_0     ,0.09875003585157105,0.08735580094562057,
Arp271_51_sbt_disk_1_0     ,0.030384626415868022,0.015192313207934011,
Arp271_52_sbt_disk_1_0     ,0.006836540943570304,0.008260820306814118,
Arp271_53_sbt_disk_1_0     ,0.023737989387396893,0.014242793632438133,
Arp271_54_sbt_disk_1_0     ,0.018990391509917517,0.012343754481446381,
Arp271_55_sbt_disk_1_0     ,0.018990391509917517,0.02183895023640514,
Arp271_56_sbt_disk_1_0     ,0.02183895023640514,0.013293274056942259,
Arp271_57_sbt_disk_1_0     ,0.006076925283173605,0.008070916391714943,
Arp271_58_sbt_disk_1_0     ,0.03893030259533091,0.03228366556685977,
Arp271_59_sbt_disk_1_0     ,0.011394234905950507,0.005792069410524842,
Arp271_6_sbt_disk_1_0      ,0.05032453750128141,0.03703126344433915,
Arp271_60_sbt_disk_1_0     ,0.024687508962892762,0.024687508962892762,
Arp271_61_sbt_disk_1_0     ,0.011394234905950507,0.010444715330454633,
Arp271_62_sbt_disk_1_0     ,0.010444715330454633,0.009495195754958758,
Arp271_63_sbt_disk_1_0     ,0.02183895023640514,0.02183895023640514,
Arp271_64_sbt_disk_1_0     ,0.004177886132181853,0.00351322242933474,
Arp271_65_sbt_disk_1_0     ,0.0023737989387396896,0.0033233185142355647,
Arp271_66_sbt_disk_1_0     ,0.011394234905950507,0.011394234905950507,
Arp271_68_sbt_disk_1_0     ,0.04082934174632265,0.037980783019835034,
Arp271_69_sbt_disk_1_0     ,0.05222357665227316,0.053173096227769036,
Arp271_7_sbt_disk_1_0      ,0.0626682919827278,0.06171877240723192,
Arp271_70_sbt_disk_1_0     ,0.02563702853838864,0.020889430660909265,
Arp271_71_sbt_disk_1_0     ,0.0030384626415868024,0.00351322242933474,
Arp271_72_sbt_disk_1_0     ,0.008355772264363705,0.007786060519066181,
Arp271_8_sbt_disk_1_0      ,0.015192313207934011,0.018990391509917517,
Arp271_9_sbt_disk_1_0      ,0.012343754481446381,0.011394234905950507,
Arp279_1_sbt_disk_1_0      ,,,443.90040154432194
Arp279_10_sbt_disk_1_0     ,,,78.33536497840974
Arp279_11_sbt_disk_1_0     ,,,1186.2212411016333
Arp279_12_sbt_disk_1_0     ,,,2898.4085042011607
Arp279_13_sbt_disk_1_0     ,,,302.15069348815194
Arp279_14_sbt_disk_1_0     ,,,3536.282190453926
Arp279_15_sbt_disk_1_0     ,,,872.8797811879944
Arp279_16_sbt_disk_1_0     ,,,992.2479563931901
Arp279_18_sbt_disk_1_0     ,,,488.6634672462704
Arp279_2_sbt_disk_1_0      ,,,2267.995328898721
Arp279_3_sbt_disk_1_0      ,,,1454.7996353133237
Arp279_4_sbt_disk_1_0      ,,,2398.5542705294038
Arp279_5_sbt_disk_1_0      ,,,552.0778103240307
Arp279_6_sbt_disk_1_0      ,,,1219.7935403780946
Arp279_7_sbt_disk_1_0      ,,,783.3536497840975
Arp279_8_sbt_disk_1_0      ,,,395.4070803672111
